sau_id,year,COUNTY,TOWN,VILLAGE,P_CNT,H_CNT,M_CNT,F_CNT,members
SAU_10007060-016,2021,彰化縣,福興鄉,頂粘村,2725,678,1408,1317,['10007060-016']
SAU_10007060-016,2022,彰化縣,福興鄉,頂粘村,2713,698,1400,1313,['10007060-016']
SAU_10007060-017,2021,彰化縣,福興鄉,福寶村,1515,386,794,721,['10007060-017']
SAU_10007060-017,2022,彰化縣,福興鄉,福寶村,1462,388,760,702,['10007060-017']
SAU_10007060-018,2021,彰化縣,福興鄉,二港村,1492,403,789,703,['10007060-018']
SAU_10007060-018,2022,彰化縣,福興鄉,二港村,1458,403,780,678,['10007060-018']
SAU_10007060-019,2021,彰化縣,福興鄉,福興村,4153,1368,2144,2009,['10007060-019']
SAU_10007060-019,2022,彰化縣,福興鄉,福興村,4112,1379,2127,1985,['10007060-019']
SAU_10007060-020,2021,彰化縣,福興鄉,福南村,3017,852,1556,1461,['10007060-020']
SAU_10007060-020,2022,彰化縣,福興鄉,福南村,2980,857,1526,1454,['10007060-020']
SAU_10007060-021,2021,彰化縣,福興鄉,同安村,2805,763,1454,1351,['10007060-021']
SAU_10007060-021,2022,彰化縣,福興鄉,同安村,2765,766,1440,1325,['10007060-021']
SAU_10007060-022,2021,彰化縣,福興鄉,西勢村,2243,614,1137,1106,['10007060-022']
SAU_10007060-022,2022,彰化縣,福興鄉,西勢村,2221,620,1130,1091,['10007060-022']
SAU_10007070-001,2021,彰化縣,秀水鄉,秀水村,2008,567,1039,969,['10007070-001']
SAU_10007070-001,2022,彰化縣,秀水鄉,秀水村,1995,566,1033,962,['10007070-001']
SAU_10007070-002,2021,彰化縣,秀水鄉,安溪村,2378,761,1232,1146,['10007070-002']
SAU_10007070-002,2022,彰化縣,秀水鄉,安溪村,2362,762,1217,1145,['10007070-002']
SAU_10007070-003,2021,彰化縣,秀水鄉,莊雅村,3231,912,1604,1627,['10007070-003']
SAU_10007070-003,2022,彰化縣,秀水鄉,莊雅村,3210,934,1602,1608,['10007070-003']
SAU_10007070-004,2021,彰化縣,秀水鄉,金興村,2107,605,1114,993,['10007070-004']
SAU_10007070-004,2022,彰化縣,秀水鄉,金興村,2090,614,1101,989,['10007070-004']
SAU_10007070-005,2021,彰化縣,秀水鄉,陝西村,1679,492,875,804,['10007070-005']
SAU_10007070-005,2022,彰化縣,秀水鄉,陝西村,1660,485,862,798,['10007070-005']
SAU_10007070-006,2021,彰化縣,秀水鄉,安東村,4645,1393,2381,2264,['10007070-006']
SAU_10007070-006,2022,彰化縣,秀水鄉,安東村,4571,1395,2347,2224,['10007070-006']
SAU_10007070-007,2021,彰化縣,秀水鄉,鶴鳴村,3581,1037,1843,1738,['10007070-007']
SAU_10007070-007,2022,彰化縣,秀水鄉,鶴鳴村,3525,1041,1820,1705,['10007070-007']
SAU_10007070-008,2021,彰化縣,秀水鄉,馬興村,2568,752,1350,1218,['10007070-008']
SAU_10007070-008,2022,彰化縣,秀水鄉,馬興村,2560,765,1340,1220,['10007070-008']
SAU_10007070-009,2021,彰化縣,秀水鄉,義興村,1655,511,883,772,['10007070-009']
SAU_10007070-009,2022,彰化縣,秀水鄉,義興村,1625,516,867,758,['10007070-009']
SAU_10007070-010,2021,彰化縣,秀水鄉,福安村,5785,1643,2923,2862,['10007070-010']
SAU_10007070-010,2022,彰化縣,秀水鄉,福安村,5747,1657,2912,2835,['10007070-010']
SAU_10007070-011,2021,彰化縣,秀水鄉,埔崙村,2461,702,1275,1186,['10007070-011']
SAU_10007070-011,2022,彰化縣,秀水鄉,埔崙村,2434,707,1242,1192,['10007070-011']
SAU_10007070-012,2021,彰化縣,秀水鄉,曾厝村,1958,541,1003,955,['10007070-012']
SAU_10007070-012,2022,彰化縣,秀水鄉,曾厝村,1957,545,1009,948,['10007070-012']
SAU_10007070-013,2021,彰化縣,秀水鄉,金陵村,2067,596,1075,992,['10007070-013']
SAU_10007070-013,2022,彰化縣,秀水鄉,金陵村,2042,602,1069,973,['10007070-013']
SAU_10007070-014,2021,彰化縣,秀水鄉,下崙村,2510,715,1300,1210,['10007070-014']
SAU_10007070-014,2022,彰化縣,秀水鄉,下崙村,2480,719,1288,1192,['10007070-014']
SAU_10007080-001,2021,彰化縣,花壇鄉,花壇村,3753,1289,1893,1860,['10007080-001']
SAU_10007080-001,2022,彰化縣,花壇鄉,花壇村,3751,1311,1863,1888,['10007080-001']
SAU_10007080-002,2021,彰化縣,花壇鄉,金墩村,2005,663,1042,963,['10007080-002']
SAU_10007080-002,2022,彰化縣,花壇鄉,金墩村,1968,651,1017,951,['10007080-002']
SAU_10007080-003,2021,彰化縣,花壇鄉,中庄村,2642,803,1371,1271,['10007080-003']
SAU_10007080-003,2022,彰化縣,花壇鄉,中庄村,2606,814,1357,1249,['10007080-003']
SAU_10007080-004,2021,彰化縣,花壇鄉,劉厝村,1211,400,634,577,['10007080-004']
SAU_10007080-004,2022,彰化縣,花壇鄉,劉厝村,1182,392,619,563,['10007080-004']
SAU_10007080-005,2021,彰化縣,花壇鄉,崙雅村,1677,494,879,798,['10007080-005']
SAU_10007080-005,2022,彰化縣,花壇鄉,崙雅村,1653,493,864,789,['10007080-005']
SAU_10007080-006,2021,彰化縣,花壇鄉,南口村,2146,724,1075,1071,['10007080-006']
SAU_10007080-006,2022,彰化縣,花壇鄉,南口村,2121,732,1073,1048,['10007080-006']
SAU_10007080-007,2021,彰化縣,花壇鄉,中口村,787,283,403,384,['10007080-007']
SAU_10007080-007,2022,彰化縣,花壇鄉,中口村,782,283,392,390,['10007080-007']
SAU_10007080-008,2021,彰化縣,花壇鄉,北口村,2098,694,1090,1008,['10007080-008']
SAU_10007080-008,2022,彰化縣,花壇鄉,北口村,2076,702,1083,993,['10007080-008']
SAU_10007080-009,2021,彰化縣,花壇鄉,長沙村,5944,1884,3022,2922,['10007080-009']
SAU_10007080-009,2022,彰化縣,花壇鄉,長沙村,5879,1904,2993,2886,['10007080-009']
SAU_10007080-010,2021,彰化縣,花壇鄉,文德村,3516,1227,1794,1722,['10007080-010']
SAU_10007080-010,2022,彰化縣,花壇鄉,文德村,3535,1254,1799,1736,['10007080-010']
SAU_10007080-011,2021,彰化縣,花壇鄉,白沙村,5252,1781,2704,2548,['10007080-011']
SAU_10007080-011,2022,彰化縣,花壇鄉,白沙村,5184,1791,2669,2515,['10007080-011']
SAU_10007080-012,2021,彰化縣,花壇鄉,岩竹村,1514,485,798,716,['10007080-012']
SAU_10007080-012,2022,彰化縣,花壇鄉,岩竹村,1458,487,771,687,['10007080-012']
SAU_10007080-013,2021,彰化縣,花壇鄉,橋頭村,3961,1214,2008,1953,['10007080-013']
SAU_10007080-013,2022,彰化縣,花壇鄉,橋頭村,3925,1218,1979,1946,['10007080-013']
SAU_10007080-014,2021,彰化縣,花壇鄉,灣雅村,1008,323,515,493,['10007080-014']
SAU_10007080-014,2022,彰化縣,花壇鄉,灣雅村,987,321,509,478,['10007080-014']
SAU_10007080-015,2021,彰化縣,花壇鄉,灣東村,1013,331,554,459,['10007080-015']
SAU_10007080-015,2022,彰化縣,花壇鄉,灣東村,1000,330,549,451,['10007080-015']
SAU_10007080-016,2021,彰化縣,花壇鄉,三春村,2254,678,1137,1117,['10007080-016']
SAU_10007080-016,2022,彰化縣,花壇鄉,三春村,2228,678,1118,1110,['10007080-016']
SAU_10007080-017,2021,彰化縣,花壇鄉,永春村,2169,701,1091,1078,['10007080-017']
SAU_10007080-017,2022,彰化縣,花壇鄉,永春村,2144,701,1077,1067,['10007080-017']
SAU_10007080-018,2021,彰化縣,花壇鄉,長春村,1845,538,947,898,['10007080-018']
SAU_10007080-018,2022,彰化縣,花壇鄉,長春村,1817,546,937,880,['10007080-018']
SAU_10007090-001,2021,彰化縣,芬園鄉,舊社村,1972,569,1017,955,['10007090-001']
SAU_10007090-001,2022,彰化縣,芬園鄉,舊社村,1934,570,994,940,['10007090-001']
SAU_10007090-002,2021,彰化縣,芬園鄉,大埔村,1560,454,833,727,['10007090-002']
SAU_10007090-002,2022,彰化縣,芬園鄉,大埔村,1508,453,808,700,['10007090-002']
SAU_10007090-003,2021,彰化縣,芬園鄉,竹林村,2010,571,1050,960,['10007090-003']
SAU_10007090-003,2022,彰化縣,芬園鄉,竹林村,2006,565,1049,957,['10007090-003']
SAU_10007090-004,2021,彰化縣,芬園鄉,社口村,2845,861,1458,1387,['10007090-004']
SAU_10007090-004,2022,彰化縣,芬園鄉,社口村,2820,886,1435,1385,['10007090-004']
SAU_10007090-005,2021,彰化縣,芬園鄉,茄荖村,2649,814,1417,1232,['10007090-005']
SAU_10007090-005,2022,彰化縣,芬園鄉,茄荖村,2592,815,1386,1206,['10007090-005']
SAU_10007090-006,2021,彰化縣,芬園鄉,嘉興村,1830,555,972,858,['10007090-006']
SAU_10007090-006,2022,彰化縣,芬園鄉,嘉興村,1787,555,943,844,['10007090-006']
SAU_10007090-007,2021,彰化縣,芬園鄉,芬園村,1030,289,543,487,['10007090-007']
SAU_10007090-007,2022,彰化縣,芬園鄉,芬園村,1019,290,538,481,['10007090-007']
SAU_10007090-008,2021,彰化縣,芬園鄉,縣庄村,1268,367,693,575,['10007090-008']
SAU_10007090-008,2022,彰化縣,芬園鄉,縣庄村,1248,365,682,566,['10007090-008']
SAU_10007090-009,2021,彰化縣,芬園鄉,圳墘村,702,226,375,327,['10007090-009']
SAU_10007090-009,2022,彰化縣,芬園鄉,圳墘村,684,223,357,327,['10007090-009']
SAU_10007090-010,2021,彰化縣,芬園鄉,溪頭村,1876,569,962,914,['10007090-010']
SAU_10007090-010,2022,彰化縣,芬園鄉,溪頭村,1851,575,954,897,['10007090-010']
SAU_10007090-011,2021,彰化縣,芬園鄉,進芬村,1125,320,583,542,['10007090-011']
SAU_10007090-011,2022,彰化縣,芬園鄉,進芬村,1101,320,569,532,['10007090-011']
SAU_10007090-012,2021,彰化縣,芬園鄉,同安村,1254,382,663,591,['10007090-012']
SAU_10007090-012,2022,彰化縣,芬園鄉,同安村,1238,379,648,590,['10007090-012']
SAU_10007090-013,2021,彰化縣,芬園鄉,中崙村,953,321,511,442,['10007090-013']
SAU_10007090-013,2022,彰化縣,芬園鄉,中崙村,924,314,503,421,['10007090-013']
SAU_10007090-014,2021,彰化縣,芬園鄉,大竹村,1091,353,588,503,['10007090-014']
SAU_10007090-014,2022,彰化縣,芬園鄉,大竹村,1083,351,575,508,['10007090-014']
SAU_10007090-015,2021,彰化縣,芬園鄉,楓坑村,662,190,367,295,['10007090-015']
SAU_10007090-015,2022,彰化縣,芬園鄉,楓坑村,661,186,357,304,['10007090-015']
SAU_10007100-001,2021,彰化縣,員林市,東和里,1179,454,579,600,['10007100-001']
SAU_10007100-001,2022,彰化縣,員林市,東和里,1185,454,591,594,['10007100-001']
SAU_10007100-002,2021,彰化縣,員林市,民生里,3109,1175,1487,1622,['10007100-002']
SAU_10007100-002,2022,彰化縣,員林市,民生里,3092,1179,1488,1604,['10007100-002']
SAU_10007100-003,2021,彰化縣,員林市,中正里,3758,1396,1805,1953,['10007100-003']
SAU_10007100-003,2022,彰化縣,員林市,中正里,3740,1403,1770,1970,['10007100-003']
SAU_10007100-004,2021,彰化縣,員林市,仁美里,3011,1080,1456,1555,['10007100-004']
SAU_10007100-004,2022,彰化縣,員林市,仁美里,2967,1076,1420,1547,['10007100-004']
SAU_10007100-005,2021,彰化縣,員林市,新興里,808,294,398,410,['10007100-005']
SAU_10007100-005,2022,彰化縣,員林市,新興里,794,289,390,404,['10007100-005']
SAU_10007100-006,2021,彰化縣,員林市,和平里,3314,1216,1543,1771,['10007100-006']
SAU_10007100-006,2022,彰化縣,員林市,和平里,3282,1217,1531,1751,['10007100-006']
SAU_10007100-007,2021,彰化縣,員林市,光明里,871,334,453,418,['10007100-007']
SAU_10007100-007,2022,彰化縣,員林市,光明里,869,335,451,418,['10007100-007']
SAU_10007100-008,2021,彰化縣,員林市,中山里,673,257,348,325,['10007100-008']
SAU_10007100-008,2022,彰化縣,員林市,中山里,676,258,345,331,['10007100-008']
SAU_10007100-009,2021,彰化縣,員林市,黎明里,2042,798,1017,1025,['10007100-009']
SAU_10007100-009,2022,彰化縣,員林市,黎明里,1994,789,996,998,['10007100-009']
SAU_10007100-010,2021,彰化縣,員林市,惠來里,6558,2385,3158,3400,['10007100-010']
SAU_10007100-010,2022,彰化縣,員林市,惠來里,6553,2426,3123,3430,['10007100-010']
SAU_10007100-011,2021,彰化縣,員林市,三義里,3039,1038,1529,1510,['10007100-011']
SAU_10007100-011,2022,彰化縣,員林市,三義里,3010,1045,1512,1498,['10007100-011']
SAU_10007100-012,2021,彰化縣,員林市,新生里,5001,1726,2447,2554,['10007100-012']
SAU_10007100-012,2022,彰化縣,員林市,新生里,4892,1720,2392,2500,['10007100-012']
SAU_10007100-013,2021,彰化縣,員林市,南平里,6813,2393,3202,3611,['10007100-013']
SAU_10007100-013,2022,彰化縣,員林市,南平里,6851,2475,3211,3640,['10007100-013']
SAU_10007100-014,2021,彰化縣,員林市,南興里,5998,1959,2961,3037,['10007100-014']
SAU_10007100-014,2022,彰化縣,員林市,南興里,5962,1968,2924,3038,['10007100-014']
SAU_10007100-015,2021,彰化縣,員林市,源潭里,2077,614,1090,987,['10007100-015']
SAU_10007100-015,2022,彰化縣,員林市,源潭里,2082,617,1096,986,['10007100-015']
SAU_10007100-016,2021,彰化縣,員林市,大埔里,2562,743,1299,1263,['10007100-016']
SAU_10007100-016,2022,彰化縣,員林市,大埔里,2556,752,1298,1258,['10007100-016']
SAU_10007100-017,2021,彰化縣,員林市,三條里,3439,1186,1685,1754,['10007100-017']
SAU_10007100-017,2022,彰化縣,員林市,三條里,3431,1194,1699,1732,['10007100-017']
SAU_10007100-018,2021,彰化縣,員林市,三和里,7658,2556,3757,3901,['10007100-018']
SAU_10007100-018,2022,彰化縣,員林市,三和里,7694,2564,3762,3932,['10007100-018']
SAU_10007100-019,2021,彰化縣,員林市,三橋里,3588,1157,1730,1858,['10007100-019']
SAU_10007100-019,2022,彰化縣,員林市,三橋里,3640,1182,1755,1885,['10007100-019']
SAU_10007100-020,2021,彰化縣,員林市,中央里,2240,732,1118,1122,['10007100-020']
SAU_10007100-020,2022,彰化縣,員林市,中央里,2221,723,1099,1122,['10007100-020']
SAU_10007100-021,2021,彰化縣,員林市,溝皂里,2993,1057,1445,1548,['10007100-021']
SAU_10007100-021,2022,彰化縣,員林市,溝皂里,3063,1089,1473,1590,['10007100-021']
SAU_10007100-022,2021,彰化縣,員林市,大饒里,3925,1297,1990,1935,['10007100-022']
SAU_10007100-022,2022,彰化縣,員林市,大饒里,3921,1309,1970,1951,['10007100-022']
SAU_10007100-023,2021,彰化縣,員林市,大明里,2723,795,1395,1328,['10007100-023']
SAU_10007100-023,2022,彰化縣,員林市,大明里,2666,794,1364,1302,['10007100-023']
SAU_10007100-024,2021,彰化縣,員林市,萬年里,4379,1485,2185,2194,['10007100-024']
SAU_10007100-024,2022,彰化縣,員林市,萬年里,4441,1516,2201,2240,['10007100-024']
SAU_10007100-025,2021,彰化縣,員林市,崙雅里,2656,829,1364,1292,['10007100-025']
SAU_10007100-025,2022,彰化縣,員林市,崙雅里,2598,819,1339,1259,['10007100-025']
SAU_10007100-026,2021,彰化縣,員林市,振興里,3118,1052,1582,1536,['10007100-026']
SAU_10007100-026,2022,彰化縣,員林市,振興里,3080,1055,1559,1521,['10007100-026']
SAU_10007100-027,2021,彰化縣,員林市,林厝里,3254,957,1693,1561,['10007100-027']
SAU_10007100-027,2022,彰化縣,員林市,林厝里,3197,967,1666,1531,['10007100-027']
SAU_10007100-028,2021,彰化縣,員林市,出水里,1916,616,1015,901,['10007100-028']
SAU_10007100-028,2022,彰化縣,員林市,出水里,1958,652,1039,919,['10007100-028']
SAU_10007100-029,2021,彰化縣,員林市,湖水里,1349,386,728,621,['10007100-029']
SAU_10007100-029,2022,彰化縣,員林市,湖水里,1314,381,704,610,['10007100-029']
SAU_10007100-030,2021,彰化縣,員林市,大■里,810,238,411,399,['10007100-030']
SAU_10007100-030,2022,彰化縣,員林市,大■里,793,235,406,387,['10007100-030']
SAU_10007100-031,2021,彰化縣,員林市,鎮興里,2256,709,1161,1095,['10007100-031']
SAU_10007100-031,2022,彰化縣,員林市,鎮興里,2258,714,1154,1104,['10007100-031']
SAU_10007100-032,2021,彰化縣,員林市,浮圳里,2612,820,1335,1277,['10007100-032']
SAU_10007100-032,2022,彰化縣,員林市,浮圳里,2607,828,1339,1268,['10007100-032']
SAU_10007100-033,2021,彰化縣,員林市,西東里,2383,672,1246,1137,['10007100-033']
SAU_10007100-033,2022,彰化縣,員林市,西東里,2325,669,1208,1117,['10007100-033']
SAU_10007100-034,2021,彰化縣,員林市,南東里,2003,632,1027,976,['10007100-034']
SAU_10007100-034,2022,彰化縣,員林市,南東里,1981,635,1021,960,['10007100-034']
SAU_10007100-035,2021,彰化縣,員林市,中東里,2007,662,1051,956,['10007100-035']
SAU_10007100-035,2022,彰化縣,員林市,中東里,1973,659,1028,945,['10007100-035']
SAU_10007100-036,2021,彰化縣,員林市,東北里,2624,769,1343,1281,['10007100-036']
SAU_10007100-036,2022,彰化縣,員林市,東北里,2583,766,1328,1255,['10007100-036']
SAU_10007100-037,2021,彰化縣,員林市,三愛里,3646,1276,1715,1931,['10007100-037']
SAU_10007100-037,2022,彰化縣,員林市,三愛里,3655,1305,1720,1935,['10007100-037']
SAU_10007100-038,2021,彰化縣,員林市,三信里,2823,980,1336,1487,['10007100-038']
SAU_10007100-038,2022,彰化縣,員林市,三信里,2794,977,1323,1471,['10007100-038']
SAU_10007100-039,2021,彰化縣,員林市,三多里,3085,1053,1507,1578,['10007100-039']
SAU_10007100-039,2022,彰化縣,員林市,三多里,3224,1129,1571,1653,['10007100-039']
SAU_10007100-040,2021,彰化縣,員林市,仁愛里,1749,560,833,916,['10007100-040']
SAU_10007100-040,2022,彰化縣,員林市,仁愛里,1726,559,814,912,['10007100-040']
SAU_10007100-041,2021,彰化縣,員林市,忠孝里,2708,941,1334,1374,['10007100-041']
SAU_10007100-041,2022,彰化縣,員林市,忠孝里,2719,941,1318,1401,['10007100-041']
SAU_10007110-001,2021,彰化縣,溪湖鎮,光平里,1460,461,747,713,['10007110-001']
SAU_10007110-001,2022,彰化縣,溪湖鎮,光平里,1466,480,737,729,['10007110-001']
SAU_10007110-002,2021,彰化縣,溪湖鎮,平和里,719,256,366,353,['10007110-002']
SAU_10007110-002,2022,彰化縣,溪湖鎮,平和里,698,255,360,338,['10007110-002']
SAU_10007110-003,2021,彰化縣,溪湖鎮,太平里,2500,769,1190,1310,['10007110-003']
SAU_10007110-003,2022,彰化縣,溪湖鎮,太平里,2411,758,1147,1264,['10007110-003']
SAU_10007110-004,2021,彰化縣,溪湖鎮,光華里,477,182,227,250,['10007110-004']
SAU_10007110-004,2022,彰化縣,溪湖鎮,光華里,470,185,227,243,['10007110-004']
SAU_10007110-005,2021,彰化縣,溪湖鎮,東寮里,4521,1383,2264,2257,['10007110-005']
SAU_10007110-005,2022,彰化縣,溪湖鎮,東寮里,4621,1443,2322,2299,['10007110-005']
SAU_10007110-006,2021,彰化縣,溪湖鎮,西寮里,2871,795,1454,1417,['10007110-006']
SAU_10007110-006,2022,彰化縣,溪湖鎮,西寮里,2819,794,1431,1388,['10007110-006']
SAU_10007110-007,2021,彰化縣,溪湖鎮,大突里,4252,1279,2104,2148,['10007110-007']
SAU_10007110-007,2022,彰化縣,溪湖鎮,大突里,4245,1311,2119,2126,['10007110-007']
SAU_10007110-008,2021,彰化縣,溪湖鎮,北勢里,1664,519,867,797,['10007110-008']
SAU_10007110-008,2022,彰化縣,溪湖鎮,北勢里,1681,519,872,809,['10007110-008']
SAU_10007110-009,2021,彰化縣,溪湖鎮,汴頭里,3575,1127,1801,1774,['10007110-009']
SAU_10007110-009,2022,彰化縣,溪湖鎮,汴頭里,3562,1144,1790,1772,['10007110-009']
SAU_10007110-010,2021,彰化縣,溪湖鎮,大竹里,2879,982,1454,1425,['10007110-010']
SAU_10007110-010,2022,彰化縣,溪湖鎮,大竹里,2908,991,1465,1443,['10007110-010']
SAU_10007110-011,2021,彰化縣,溪湖鎮,湖西里,2696,924,1337,1359,['10007110-011']
SAU_10007110-011,2022,彰化縣,溪湖鎮,湖西里,2649,924,1307,1342,['10007110-011']
SAU_10007110-012,2021,彰化縣,溪湖鎮,田中里,930,301,482,448,['10007110-012']
SAU_10007110-012,2022,彰化縣,溪湖鎮,田中里,920,312,484,436,['10007110-012']
SAU_10007110-013,2021,彰化縣,溪湖鎮,河東里,2103,638,1059,1044,['10007110-013']
SAU_10007110-013,2022,彰化縣,溪湖鎮,河東里,2046,635,1023,1023,['10007110-013']
SAU_10007110-014,2021,彰化縣,溪湖鎮,中山里,2751,825,1444,1307,['10007110-014']
SAU_10007110-014,2022,彰化縣,溪湖鎮,中山里,2729,830,1421,1308,['10007110-014']
SAU_10007110-015,2021,彰化縣,溪湖鎮,中竹里,942,272,464,478,['10007110-015']
SAU_10007110-015,2022,彰化縣,溪湖鎮,中竹里,925,266,450,475,['10007110-015']
SAU_10007110-016,2021,彰化縣,溪湖鎮,東溪里,1565,469,805,760,['10007110-016']
SAU_10007110-016,2022,彰化縣,溪湖鎮,東溪里,1554,463,801,753,['10007110-016']
SAU_10007110-017,2021,彰化縣,溪湖鎮,西溪里,2174,645,1100,1074,['10007110-017']
SAU_10007110-017,2022,彰化縣,溪湖鎮,西溪里,2110,649,1074,1036,['10007110-017']
SAU_10007110-018,2021,彰化縣,溪湖鎮,湖東里,5784,1771,2904,2880,['10007110-018']
SAU_10007110-018,2022,彰化縣,溪湖鎮,湖東里,5762,1778,2899,2863,['10007110-018']
SAU_10007110-019,2021,彰化縣,溪湖鎮,頂庄里,721,233,377,344,['10007110-019']
SAU_10007110-019,2022,彰化縣,溪湖鎮,頂庄里,781,255,404,377,['10007110-019']
SAU_10007110-020,2021,彰化縣,溪湖鎮,忠覺里,1411,427,730,681,['10007110-020']
