sau_id,year,COUNTY,TOWN,VILLAGE,H_CNT,P_CNT,M_CNT,F_CNT,members
SAU_09020060-001,2022,金門縣,烏坵鄉,大坵村,51,317,174,143,['09020060-001']
SAU_09020060-001,2023,金門縣,烏坵鄉,大坵村,49,315,170,145,['09020060-001']
SAU_09020060-001,2024,金門縣,烏坵鄉,大坵村,49,301,166,135,['09020060-001']
SAU_09020060-002,2020,金門縣,烏坵鄉,小坵村,82,356,177,179,['09020060-002']
SAU_09020060-002,2021,金門縣,烏坵鄉,小坵村,81,360,176,184,['09020060-002']
SAU_09020060-002,2022,金門縣,烏坵鄉,小坵村,81,353,174,179,['09020060-002']
SAU_09020060-002,2023,金門縣,烏坵鄉,小坵村,83,349,172,177,['09020060-002']
SAU_09020060-002,2024,金門縣,烏坵鄉,小坵村,82,345,173,172,['09020060-002']
SAU_10002010-001,2020,宜蘭縣,宜蘭市,神農里,1248,2921,1419,1502,['10002010-001']
SAU_10002010-001,2021,宜蘭縣,宜蘭市,神農里,1243,2852,1382,1470,['10002010-001']
SAU_10002010-001,2022,宜蘭縣,宜蘭市,神農里,1221,2792,1347,1445,['10002010-001']
SAU_10002010-001,2023,宜蘭縣,宜蘭市,神農里,1218,2775,1337,1438,['10002010-001']
SAU_10002010-001,2024,宜蘭縣,宜蘭市,神農里,1262,2776,1328,1448,['10002010-001']
SAU_10002010-002,2020,宜蘭縣,宜蘭市,民權里,1061,2023,1035,988,['10002010-002']
SAU_10002010-002,2021,宜蘭縣,宜蘭市,民權里,1045,2038,1039,999,['10002010-002']
SAU_10002010-002,2022,宜蘭縣,宜蘭市,民權里,1055,2022,1029,993,['10002010-002']
SAU_10002010-002,2023,宜蘭縣,宜蘭市,民權里,1088,2113,1064,1049,['10002010-002']
SAU_10002010-002,2024,宜蘭縣,宜蘭市,民權里,1132,2127,1066,1061,['10002010-002']
SAU_10002010-008,2020,宜蘭縣,宜蘭市,進士里,1054,2465,1190,1275,['10002010-008']
SAU_10002010-008,2021,宜蘭縣,宜蘭市,進士里,1070,2478,1199,1279,['10002010-008']
SAU_10002010-008,2022,宜蘭縣,宜蘭市,進士里,1096,2479,1197,1282,['10002010-008']
SAU_10002010-008,2023,宜蘭縣,宜蘭市,進士里,1114,2518,1211,1307,['10002010-008']
SAU_10002010-008,2024,宜蘭縣,宜蘭市,進士里,1149,2514,1203,1311,['10002010-008']
SAU_10002010-009,2020,宜蘭縣,宜蘭市,南橋里,547,1560,817,743,['10002010-009']
SAU_10002010-009,2021,宜蘭縣,宜蘭市,南橋里,555,1587,826,761,['10002010-009']
SAU_10002010-009,2022,宜蘭縣,宜蘭市,南橋里,560,1596,821,775,['10002010-009']
SAU_10002010-009,2023,宜蘭縣,宜蘭市,南橋里,566,1580,805,775,['10002010-009']
SAU_10002010-009,2024,宜蘭縣,宜蘭市,南橋里,576,1598,812,786,['10002010-009']
SAU_10002010-010,2020,宜蘭縣,宜蘭市,建業里,921,2322,1149,1173,['10002010-010']
SAU_10002010-010,2021,宜蘭縣,宜蘭市,建業里,997,2458,1216,1242,['10002010-010']
SAU_10002010-010,2022,宜蘭縣,宜蘭市,建業里,1078,2587,1277,1310,['10002010-010']
SAU_10002010-010,2023,宜蘭縣,宜蘭市,建業里,1130,2717,1317,1400,['10002010-010']
SAU_10002010-010,2024,宜蘭縣,宜蘭市,建業里,1202,2837,1364,1473,['10002010-010']
SAU_10002010-011,2020,宜蘭縣,宜蘭市,南津里,1135,2674,1307,1367,['10002010-011']
SAU_10002010-011,2021,宜蘭縣,宜蘭市,南津里,1155,2710,1330,1380,['10002010-011']
SAU_10002010-011,2022,宜蘭縣,宜蘭市,南津里,1196,2789,1359,1430,['10002010-011']
SAU_10002010-011,2023,宜蘭縣,宜蘭市,南津里,1232,2868,1398,1470,['10002010-011']
SAU_10002010-011,2024,宜蘭縣,宜蘭市,南津里,1276,2920,1431,1489,['10002010-011']
SAU_10002010-012,2020,宜蘭縣,宜蘭市,凱旋里,517,1550,809,741,['10002010-012']
SAU_10002010-012,2021,宜蘭縣,宜蘭市,凱旋里,577,1648,856,792,['10002010-012']
SAU_10002010-012,2022,宜蘭縣,宜蘭市,凱旋里,598,1699,881,818,['10002010-012']
SAU_10002010-012,2023,宜蘭縣,宜蘭市,凱旋里,603,1681,857,824,['10002010-012']
SAU_10002010-012,2024,宜蘭縣,宜蘭市,凱旋里,628,1706,871,835,['10002010-012']
SAU_10002010-013,2020,宜蘭縣,宜蘭市,黎明里,792,2325,1141,1184,['10002010-013']
SAU_10002010-013,2021,宜蘭縣,宜蘭市,黎明里,805,2322,1136,1186,['10002010-013']
SAU_10002010-013,2022,宜蘭縣,宜蘭市,黎明里,837,2361,1154,1207,['10002010-013']
SAU_10002010-013,2023,宜蘭縣,宜蘭市,黎明里,833,2358,1149,1209,['10002010-013']
SAU_10002010-013,2024,宜蘭縣,宜蘭市,黎明里,861,2376,1165,1211,['10002010-013']
SAU_10002010-014,2020,宜蘭縣,宜蘭市,東村里,993,2796,1382,1414,['10002010-014']
SAU_10002010-014,2021,宜蘭縣,宜蘭市,東村里,1001,2812,1396,1416,['10002010-014']
SAU_10002010-014,2022,宜蘭縣,宜蘭市,東村里,998,2741,1367,1374,['10002010-014']
SAU_10002010-014,2023,宜蘭縣,宜蘭市,東村里,990,2714,1360,1354,['10002010-014']
SAU_10002010-014,2024,宜蘭縣,宜蘭市,東村里,1033,2743,1370,1373,['10002010-014']
SAU_10002010-015,2020,宜蘭縣,宜蘭市,延平里,1443,4155,1981,2174,['10002010-015']
SAU_10002010-015,2021,宜蘭縣,宜蘭市,延平里,1456,4123,1975,2148,['10002010-015']
SAU_10002010-015,2022,宜蘭縣,宜蘭市,延平里,1474,4141,1996,2145,['10002010-015']
SAU_10002010-015,2023,宜蘭縣,宜蘭市,延平里,1499,4206,2029,2177,['10002010-015']
SAU_10002010-015,2024,宜蘭縣,宜蘭市,延平里,1532,4182,2018,2164,['10002010-015']
SAU_10002010-016,2020,宜蘭縣,宜蘭市,七張里,572,1784,922,862,['10002010-016']
SAU_10002010-016,2021,宜蘭縣,宜蘭市,七張里,574,1763,921,842,['10002010-016']
SAU_10002010-016,2022,宜蘭縣,宜蘭市,七張里,578,1745,921,824,['10002010-016']
SAU_10002010-016,2023,宜蘭縣,宜蘭市,七張里,589,1737,919,818,['10002010-016']
SAU_10002010-016,2024,宜蘭縣,宜蘭市,七張里,614,1739,912,827,['10002010-016']
SAU_10002010-017,2020,宜蘭縣,宜蘭市,慈安里,826,2052,965,1087,['10002010-017']
SAU_10002010-017,2021,宜蘭縣,宜蘭市,慈安里,830,2039,947,1092,['10002010-017']
SAU_10002010-017,2022,宜蘭縣,宜蘭市,慈安里,842,2030,945,1085,['10002010-017']
SAU_10002010-017,2023,宜蘭縣,宜蘭市,慈安里,833,2029,943,1086,['10002010-017']
SAU_10002010-017,2024,宜蘭縣,宜蘭市,慈安里,841,2016,939,1077,['10002010-017']
SAU_10002010-018,2020,宜蘭縣,宜蘭市,新民里,760,1705,859,846,['10002010-018']
SAU_10002010-018,2021,宜蘭縣,宜蘭市,新民里,747,1649,830,819,['10002010-018']
SAU_10002010-018,2022,宜蘭縣,宜蘭市,新民里,745,1630,821,809,['10002010-018']
SAU_10002010-018,2023,宜蘭縣,宜蘭市,新民里,743,1602,811,791,['10002010-018']
SAU_10002010-018,2024,宜蘭縣,宜蘭市,新民里,754,1580,792,788,['10002010-018']
SAU_10002010-019,2020,宜蘭縣,宜蘭市,東門里,495,1075,564,511,['10002010-019']
SAU_10002010-019,2021,宜蘭縣,宜蘭市,東門里,493,1083,568,515,['10002010-019']
SAU_10002010-019,2022,宜蘭縣,宜蘭市,東門里,475,1029,544,485,['10002010-019']
SAU_10002010-019,2023,宜蘭縣,宜蘭市,東門里,472,1022,535,487,['10002010-019']
SAU_10002010-019,2024,宜蘭縣,宜蘭市,東門里,477,1018,534,484,['10002010-019']
SAU_10002010-021,2020,宜蘭縣,宜蘭市,小東里,761,1848,907,941,['10002010-021']
SAU_10002010-021,2021,宜蘭縣,宜蘭市,小東里,758,1818,886,932,['10002010-021']
SAU_10002010-021,2022,宜蘭縣,宜蘭市,小東里,758,1778,846,932,['10002010-021']
SAU_10002010-021,2023,宜蘭縣,宜蘭市,小東里,759,1778,856,922,['10002010-021']
SAU_10002010-021,2024,宜蘭縣,宜蘭市,小東里,781,1761,862,899,['10002010-021']
SAU_10002010-022,2020,宜蘭縣,宜蘭市,菜園里,677,1512,720,792,['10002010-022']
SAU_10002010-022,2021,宜蘭縣,宜蘭市,菜園里,699,1538,740,798,['10002010-022']
SAU_10002010-022,2022,宜蘭縣,宜蘭市,菜園里,699,1515,744,771,['10002010-022']
SAU_10002010-022,2023,宜蘭縣,宜蘭市,菜園里,693,1497,734,763,['10002010-022']
SAU_10002010-022,2024,宜蘭縣,宜蘭市,菜園里,730,1510,729,781,['10002010-022']
SAU_10002010-023,2020,宜蘭縣,宜蘭市,孝廉里,527,1300,678,622,['10002010-023']
SAU_10002010-023,2021,宜蘭縣,宜蘭市,孝廉里,505,1241,643,598,['10002010-023']
SAU_10002010-023,2022,宜蘭縣,宜蘭市,孝廉里,510,1256,650,606,['10002010-023']
SAU_10002010-023,2023,宜蘭縣,宜蘭市,孝廉里,513,1215,626,589,['10002010-023']
SAU_10002010-023,2024,宜蘭縣,宜蘭市,孝廉里,515,1178,605,573,['10002010-023']
SAU_10002010-024,2020,宜蘭縣,宜蘭市,新生里,1142,3117,1590,1527,['10002010-024']
SAU_10002010-024,2021,宜蘭縣,宜蘭市,新生里,1179,3161,1604,1557,['10002010-024']
SAU_10002010-024,2022,宜蘭縣,宜蘭市,新生里,1284,3347,1674,1673,['10002010-024']
SAU_10002010-024,2023,宜蘭縣,宜蘭市,新生里,1298,3363,1697,1666,['10002010-024']
SAU_10002010-024,2024,宜蘭縣,宜蘭市,新生里,1385,3454,1745,1709,['10002010-024']
SAU_10002010-025,2020,宜蘭縣,宜蘭市,茭白里,906,2558,1275,1283,['10002010-025']
SAU_10002010-025,2021,宜蘭縣,宜蘭市,茭白里,924,2564,1264,1300,['10002010-025']
SAU_10002010-025,2022,宜蘭縣,宜蘭市,茭白里,932,2535,1241,1294,['10002010-025']
SAU_10002010-025,2023,宜蘭縣,宜蘭市,茭白里,951,2605,1262,1343,['10002010-025']
SAU_10002010-025,2024,宜蘭縣,宜蘭市,茭白里,983,2629,1277,1352,['10002010-025']
SAU_10002010-026,2020,宜蘭縣,宜蘭市,北津里,944,2596,1260,1336,['10002010-026']
SAU_10002010-026,2021,宜蘭縣,宜蘭市,北津里,956,2574,1249,1325,['10002010-026']
SAU_10002010-026,2022,宜蘭縣,宜蘭市,北津里,962,2582,1253,1329,['10002010-026']
SAU_10002010-026,2023,宜蘭縣,宜蘭市,北津里,975,2581,1244,1337,['10002010-026']
SAU_10002010-026,2024,宜蘭縣,宜蘭市,北津里,992,2544,1210,1334,['10002010-026']
SAU_10002010-027,2020,宜蘭縣,宜蘭市,梅洲里,1271,3662,1862,1800,['10002010-027']
SAU_10002010-027,2021,宜蘭縣,宜蘭市,梅洲里,1287,3674,1871,1803,['10002010-027']
SAU_10002010-027,2022,宜蘭縣,宜蘭市,梅洲里,1296,3681,1874,1807,['10002010-027']
SAU_10002010-027,2023,宜蘭縣,宜蘭市,梅洲里,1314,3680,1871,1809,['10002010-027']
SAU_10002010-027,2024,宜蘭縣,宜蘭市,梅洲里,1355,3655,1871,1784,['10002010-027']
SAU_10002010-028,2020,宜蘭縣,宜蘭市,北門里,491,1300,683,617,['10002010-028']
SAU_10002010-028,2021,宜蘭縣,宜蘭市,北門里,487,1262,662,600,['10002010-028']
SAU_10002010-028,2022,宜蘭縣,宜蘭市,北門里,492,1257,657,600,['10002010-028']
SAU_10002010-028,2023,宜蘭縣,宜蘭市,北門里,490,1221,642,579,['10002010-028']
SAU_10002010-028,2024,宜蘭縣,宜蘭市,北門里,493,1168,604,564,['10002010-028']
SAU_10002010-031,2020,宜蘭縣,宜蘭市,中山里,460,987,500,487,['10002010-031']
SAU_10002010-031,2021,宜蘭縣,宜蘭市,中山里,459,981,493,488,['10002010-031']
SAU_10002010-031,2022,宜蘭縣,宜蘭市,中山里,458,965,482,483,['10002010-031']
SAU_10002010-031,2023,宜蘭縣,宜蘭市,中山里,451,938,476,462,['10002010-031']
SAU_10002010-031,2024,宜蘭縣,宜蘭市,中山里,461,927,474,453,['10002010-031']
SAU_10002010-032,2020,宜蘭縣,宜蘭市,西門里,796,2042,1044,998,['10002010-032']
SAU_10002010-032,2021,宜蘭縣,宜蘭市,西門里,805,2041,1043,998,['10002010-032']
SAU_10002010-032,2022,宜蘭縣,宜蘭市,西門里,804,2005,1031,974,['10002010-032']
SAU_10002010-032,2023,宜蘭縣,宜蘭市,西門里,797,1967,1013,954,['10002010-032']
SAU_10002010-032,2024,宜蘭縣,宜蘭市,西門里,800,1945,1000,945,['10002010-032']
SAU_10002010-034,2020,宜蘭縣,宜蘭市,南門里,648,1621,795,826,['10002010-034']
SAU_10002010-034,2021,宜蘭縣,宜蘭市,南門里,636,1573,766,807,['10002010-034']
SAU_10002010-034,2022,宜蘭縣,宜蘭市,南門里,620,1506,741,765,['10002010-034']
SAU_10002010-034,2023,宜蘭縣,宜蘭市,南門里,620,1495,731,764,['10002010-034']
SAU_10002010-034,2024,宜蘭縣,宜蘭市,南門里,619,1465,714,751,['10002010-034']
SAU_10002010-035,2020,宜蘭縣,宜蘭市,負郭里,1419,3703,1718,1985,['10002010-035']
SAU_10002010-035,2021,宜蘭縣,宜蘭市,負郭里,1447,3723,1722,2001,['10002010-035']
SAU_10002010-035,2022,宜蘭縣,宜蘭市,負郭里,1424,3664,1700,1964,['10002010-035']
SAU_10002010-035,2023,宜蘭縣,宜蘭市,負郭里,1436,3633,1699,1934,['10002010-035']
SAU_10002010-035,2024,宜蘭縣,宜蘭市,負郭里,1449,3611,1683,1928,['10002010-035']
SAU_10002010-036,2020,宜蘭縣,宜蘭市,民族里,1059,2682,1273,1409,['10002010-036']
SAU_10002010-036,2021,宜蘭縣,宜蘭市,民族里,1045,2609,1243,1366,['10002010-036']
SAU_10002010-036,2022,宜蘭縣,宜蘭市,民族里,1037,2538,1208,1330,['10002010-036']
SAU_10002010-036,2023,宜蘭縣,宜蘭市,民族里,1052,2513,1183,1330,['10002010-036']
SAU_10002010-036,2024,宜蘭縣,宜蘭市,民族里,1050,2409,1125,1284,['10002010-036']
SAU_10002010-037,2020,宜蘭縣,宜蘭市,建軍里,750,1921,902,1019,['10002010-037']
SAU_10002010-037,2021,宜蘭縣,宜蘭市,建軍里,749,1870,876,994,['10002010-037']
SAU_10002010-037,2022,宜蘭縣,宜蘭市,建軍里,744,1822,846,976,['10002010-037']
SAU_10002010-037,2023,宜蘭縣,宜蘭市,建軍里,774,1880,872,1008,['10002010-037']
SAU_10002010-037,2024,宜蘭縣,宜蘭市,建軍里,795,1854,869,985,['10002010-037']
SAU_10002010-038,2020,宜蘭縣,宜蘭市,思源里,2021,5246,2493,2753,['10002010-038']
SAU_10002010-038,2021,宜蘭縣,宜蘭市,思源里,2015,5145,2454,2691,['10002010-038']
SAU_10002010-038,2022,宜蘭縣,宜蘭市,思源里,2125,5266,2475,2791,['10002010-038']
SAU_10002010-038,2023,宜蘭縣,宜蘭市,思源里,2179,5336,2486,2850,['10002010-038']
SAU_10002010-038,2024,宜蘭縣,宜蘭市,思源里,2258,5410,2539,2871,['10002010-038']
SAU_10002010-039,2020,宜蘭縣,宜蘭市,文化里,1449,3762,1784,1978,['10002010-039']
SAU_10002010-039,2021,宜蘭縣,宜蘭市,文化里,1447,3706,1747,1959,['10002010-039']
SAU_10002010-039,2022,宜蘭縣,宜蘭市,文化里,1436,3666,1738,1928,['10002010-039']
SAU_10002010-039,2023,宜蘭縣,宜蘭市,文化里,1461,3657,1731,1926,['10002010-039']
SAU_10002010-039,2024,宜蘭縣,宜蘭市,文化里,1477,3585,1697,1888,['10002010-039']
SAU_10002010-040,2020,宜蘭縣,宜蘭市,復興里,1342,3042,1445,1597,['10002010-040']
SAU_10002010-040,2021,宜蘭縣,宜蘭市,復興里,1321,2973,1413,1560,['10002010-040']
SAU_10002010-040,2022,宜蘭縣,宜蘭市,復興里,1317,2933,1390,1543,['10002010-040']
SAU_10002010-040,2023,宜蘭縣,宜蘭市,復興里,1319,2881,1382,1499,['10002010-040']
SAU_10002010-040,2024,宜蘭縣,宜蘭市,復興里,1348,2835,1362,1473,['10002010-040']
SAU_10002010-041,2020,宜蘭縣,宜蘭市,成功里,1421,3877,1857,2020,['10002010-041']
SAU_10002010-041,2021,宜蘭縣,宜蘭市,成功里,1408,3782,1805,1977,['10002010-041']
SAU_10002010-041,2022,宜蘭縣,宜蘭市,成功里,1441,3790,1824,1966,['10002010-041']
SAU_10002010-041,2023,宜蘭縣,宜蘭市,成功里,1452,3808,1821,1987,['10002010-041']
SAU_10002010-041,2024,宜蘭縣,宜蘭市,成功里,1484,3748,1796,1952,['10002010-041']
SAU_10002010-042,2020,宜蘭縣,宜蘭市,新東里,1424,3895,1828,2067,['10002010-042']
SAU_10002010-042,2021,宜蘭縣,宜蘭市,新東里,1408,3820,1807,2013,['10002010-042']
SAU_10002010-042,2022,宜蘭縣,宜蘭市,新東里,1403,3777,1803,1974,['10002010-042']
SAU_10002010-042,2023,宜蘭縣,宜蘭市,新東里,1418,3806,1809,1997,['10002010-042']
SAU_10002010-042,2024,宜蘭縣,宜蘭市,新東里,1439,3781,1792,1989,['10002010-042']
SAU_10002010-043,2020,宜蘭縣,宜蘭市,七結里,1188,3117,1462,1655,['10002010-043']
SAU_10002010-043,2021,宜蘭縣,宜蘭市,七結里,1238,3181,1490,1691,['10002010-043']
SAU_10002010-043,2022,宜蘭縣,宜蘭市,七結里,1284,3212,1510,1702,['10002010-043']
SAU_10002010-043,2023,宜蘭縣,宜蘭市,七結里,1314,3306,1562,1744,['10002010-043']
SAU_10002010-043,2024,宜蘭縣,宜蘭市,七結里,1396,3403,1595,1808,['10002010-043']
SAU_10002010-044,2020,宜蘭縣,宜蘭市,泰山里,923,2528,1188,1340,['10002010-044']
SAU_10002010-044,2021,宜蘭縣,宜蘭市,泰山里,910,2463,1157,1306,['10002010-044']
SAU_10002010-044,2022,宜蘭縣,宜蘭市,泰山里,902,2408,1141,1267,['10002010-044']
SAU_10002010-044,2023,宜蘭縣,宜蘭市,泰山里,895,2355,1105,1250,['10002010-044']
SAU_10002010-044,2024,宜蘭縣,宜蘭市,泰山里,914,2317,1072,1245,['10002010-044']
SAU_10002010-045,2020,宜蘭縣,宜蘭市,大新里,378,842,413,429,['10002010-045']
SAU_10002010-045,2021,宜蘭縣,宜蘭市,大新里,389,844,409,435,['10002010-045']
SAU_10002010-045,2022,宜蘭縣,宜蘭市,大新里,392,828,402,426,['10002010-045']
SAU_10002010-045,2023,宜蘭縣,宜蘭市,大新里,394,832,407,425,['10002010-045']
SAU_10002010-045,2024,宜蘭縣,宜蘭市,大新里,406,831,409,422,['10002010-045']
SAU_10002010-046,2020,宜蘭縣,宜蘭市,中興里,1291,3417,1628,1789,['10002010-046']
SAU_10002010-046,2021,宜蘭縣,宜蘭市,中興里,1310,3400,1615,1785,['10002010-046']
SAU_10002010-046,2022,宜蘭縣,宜蘭市,中興里,1308,3364,1589,1775,['10002010-046']
SAU_10002010-046,2023,宜蘭縣,宜蘭市,中興里,1324,3353,1600,1753,['10002010-046']
SAU_10002010-046,2024,宜蘭縣,宜蘭市,中興里,1397,3392,1630,1762,['10002010-046']
SAU_10002010-047,2020,宜蘭縣,宜蘭市,擺厘里,1484,3413,1568,1845,['10002010-047']
SAU_10002010-047,2021,宜蘭縣,宜蘭市,擺厘里,1517,3364,1543,1821,['10002010-047']
SAU_10002010-047,2022,宜蘭縣,宜蘭市,擺厘里,1515,3343,1535,1808,['10002010-047']
SAU_10002010-047,2023,宜蘭縣,宜蘭市,擺厘里,1520,3371,1538,1833,['10002010-047']
SAU_10002010-047,2024,宜蘭縣,宜蘭市,擺厘里,1551,3346,1513,1833,['10002010-047']
SAU_10002020-004,2020,宜蘭縣,羅東鎮,大新里,789,1854,895,959,['10002020-004']
SAU_10002020-004,2021,宜蘭縣,羅東鎮,大新里,811,1869,910,959,['10002020-004']
SAU_10002020-004,2022,宜蘭縣,羅東鎮,大新里,814,1871,910,961,['10002020-004']
SAU_10002020-004,2023,宜蘭縣,羅東鎮,大新里,828,1872,918,954,['10002020-004']
SAU_10002020-004,2024,宜蘭縣,羅東鎮,大新里,863,1871,904,967,['10002020-004']
SAU_10002020-005,2020,宜蘭縣,羅東鎮,東安里,1640,4394,2022,2372,['10002020-005']
SAU_10002020-005,2021,宜蘭縣,羅東鎮,東安里,1652,4382,2014,2368,['10002020-005']
SAU_10002020-005,2022,宜蘭縣,羅東鎮,東安里,1676,4360,1981,2379,['10002020-005']
SAU_10002020-005,2023,宜蘭縣,羅東鎮,東安里,1702,4431,1997,2434,['10002020-005']
SAU_10002020-005,2024,宜蘭縣,羅東鎮,東安里,1801,4491,2022,2469,['10002020-005']
SAU_10002020-006,2020,宜蘭縣,羅東鎮,新群里,1132,3198,1582,1616,['10002020-006']
SAU_10002020-006,2021,宜蘭縣,羅東鎮,新群里,1142,3222,1600,1622,['10002020-006']
SAU_10002020-006,2022,宜蘭縣,羅東鎮,新群里,1157,3211,1584,1627,['10002020-006']
SAU_10002020-006,2023,宜蘭縣,羅東鎮,新群里,1180,3248,1603,1645,['10002020-006']
SAU_10002020-006,2024,宜蘭縣,羅東鎮,新群里,1198,3240,1604,1636,['10002020-006']
SAU_10002020-007,2020,宜蘭縣,羅東鎮,羅莊里,1447,3650,1667,1983,['10002020-007']
SAU_10002020-007,2021,宜蘭縣,羅東鎮,羅莊里,1437,3602,1659,1943,['10002020-007']
SAU_10002020-007,2022,宜蘭縣,羅東鎮,羅莊里,1440,3570,1637,1933,['10002020-007']
SAU_10002020-007,2023,宜蘭縣,羅東鎮,羅莊里,1449,3589,1664,1925,['10002020-007']
SAU_10002020-007,2024,宜蘭縣,羅東鎮,羅莊里,1503,3587,1670,1917,['10002020-007']
SAU_10002020-008,2020,宜蘭縣,羅東鎮,南昌里,1154,2800,1311,1489,['10002020-008']
SAU_10002020-008,2021,宜蘭縣,羅東鎮,南昌里,1159,2739,1302,1437,['10002020-008']
SAU_10002020-008,2022,宜蘭縣,羅東鎮,南昌里,1176,2732,1303,1429,['10002020-008']
SAU_10002020-008,2023,宜蘭縣,羅東鎮,南昌里,1197,2785,1320,1465,['10002020-008']
SAU_10002020-008,2024,宜蘭縣,羅東鎮,南昌里,1240,2856,1350,1506,['10002020-008']
SAU_10002020-009,2020,宜蘭縣,羅東鎮,南豪里,583,1637,767,870,['10002020-009']
SAU_10002020-009,2021,宜蘭縣,羅東鎮,南豪里,581,1597,755,842,['10002020-009']
SAU_10002020-009,2022,宜蘭縣,羅東鎮,南豪里,584,1539,731,808,['10002020-009']
SAU_10002020-009,2023,宜蘭縣,羅東鎮,南豪里,588,1527,721,806,['10002020-009']
SAU_10002020-009,2024,宜蘭縣,羅東鎮,南豪里,587,1466,696,770,['10002020-009']
SAU_10002020-010,2020,宜蘭縣,羅東鎮,成功里,689,1870,852,1018,['10002020-010']
